TenantId,AttachmentCount,AuthenticationDetails,AdditionalFields,ConfidenceLevel,Connectors,DetectionMethods,DeliveryAction,DeliveryLocation,EmailClusterId,EmailDirection,EmailLanguage,EmailAction,EmailActionPolicy,EmailActionPolicyGuid,OrgLevelAction,OrgLevelPolicy,InternetMessageId,NetworkMessageId,RecipientEmailAddress,RecipientObjectId,ReportId,SenderDisplayName,SenderFromAddress,SenderFromDomain,SenderObjectId,SenderIPv4,SenderIPv6,SenderMailFromAddress,SenderMailFromDomain,Subject,ThreatTypes,ThreatNames,TimeGenerated,LastEventExecutionTime,Timestamp,UrlCount,UserLevelAction,UserLevelPolicy,BulkComplaintLevel,LatestDeliveryLocation,LatestDeliveryAction,ExchangeTransportRule,DistributionList,ForwardingInformation,Context,To,Cc,ThreatClassification,Type
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-0@mail.example>,nm-spoof-cato-0,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email-o-0,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 0,Spam,,2026-05-28T07:00:00Z,2026-05-28T07:00:00Z,2026-05-28T07:00:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-1@mail.example>,nm-spoof-cato-1,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email-o-1,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 1,Spam,,2026-05-28T07:06:00Z,2026-05-28T07:06:00Z,2026-05-28T07:06:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-2@mail.example>,nm-spoof-cato-2,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email-o-2,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 2,Spam,,2026-05-28T07:12:00Z,2026-05-28T07:12:00Z,2026-05-28T07:12:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-3@mail.example>,nm-spoof-cato-3,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email-o-3,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 3,Spam,,2026-05-28T07:18:00Z,2026-05-28T07:18:00Z,2026-05-28T07:18:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-4@mail.example>,nm-spoof-cato-4,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email-o-4,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 4,Spam,,2026-05-28T07:24:00Z,2026-05-28T07:24:00Z,2026-05-28T07:24:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-5@mail.example>,nm-spoof-cato-5,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email-o-5,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 5,Spam,,2026-05-28T07:30:00Z,2026-05-28T07:30:00Z,2026-05-28T07:30:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-6@mail.example>,nm-spoof-cato-6,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email-o-6,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 6,Spam,,2026-05-28T07:36:00Z,2026-05-28T07:36:00Z,2026-05-28T07:36:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-7@mail.example>,nm-spoof-cato-7,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email-o-7,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 7,Spam,,2026-05-28T07:42:00Z,2026-05-28T07:42:00Z,2026-05-28T07:42:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-8@mail.example>,nm-spoof-cato-8,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email-o-8,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 8,Spam,,2026-05-28T07:48:00Z,2026-05-28T07:48:00Z,2026-05-28T07:48:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-9@mail.example>,nm-spoof-cato-9,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email-o-9,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 9,Spam,,2026-05-28T07:54:00Z,2026-05-28T07:54:00Z,2026-05-28T07:54:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-10@mail.example>,nm-spoof-cato-10,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--10,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 10,Spam,,2026-05-28T08:00:00Z,2026-05-28T08:00:00Z,2026-05-28T08:00:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-11@mail.example>,nm-spoof-cato-11,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--11,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 11,Spam,,2026-05-28T08:06:00Z,2026-05-28T08:06:00Z,2026-05-28T08:06:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-12@mail.example>,nm-spoof-cato-12,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--12,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 12,Spam,,2026-05-28T08:12:00Z,2026-05-28T08:12:00Z,2026-05-28T08:12:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-13@mail.example>,nm-spoof-cato-13,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--13,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 13,Spam,,2026-05-28T08:18:00Z,2026-05-28T08:18:00Z,2026-05-28T08:18:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-14@mail.example>,nm-spoof-cato-14,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--14,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 14,Spam,,2026-05-28T08:24:00Z,2026-05-28T08:24:00Z,2026-05-28T08:24:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-15@mail.example>,nm-spoof-cato-15,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--15,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 15,Spam,,2026-05-28T08:30:00Z,2026-05-28T08:30:00Z,2026-05-28T08:30:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-16@mail.example>,nm-spoof-cato-16,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--16,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 16,Spam,,2026-05-28T08:36:00Z,2026-05-28T08:36:00Z,2026-05-28T08:36:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-17@mail.example>,nm-spoof-cato-17,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--17,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 17,Spam,,2026-05-28T08:42:00Z,2026-05-28T08:42:00Z,2026-05-28T08:42:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-18@mail.example>,nm-spoof-cato-18,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--18,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 18,Spam,,2026-05-28T08:48:00Z,2026-05-28T08:48:00Z,2026-05-28T08:48:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-19@mail.example>,nm-spoof-cato-19,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--19,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 19,Spam,,2026-05-28T08:54:00Z,2026-05-28T08:54:00Z,2026-05-28T08:54:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-20@mail.example>,nm-spoof-cato-20,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--20,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 20,Spam,,2026-05-28T09:00:00Z,2026-05-28T09:00:00Z,2026-05-28T09:00:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-21@mail.example>,nm-spoof-cato-21,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--21,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 21,Spam,,2026-05-28T09:06:00Z,2026-05-28T09:06:00Z,2026-05-28T09:06:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-22@mail.example>,nm-spoof-cato-22,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--22,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 22,Spam,,2026-05-28T09:12:00Z,2026-05-28T09:12:00Z,2026-05-28T09:12:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-23@mail.example>,nm-spoof-cato-23,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--23,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 23,Spam,,2026-05-28T09:18:00Z,2026-05-28T09:18:00Z,2026-05-28T09:18:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-24@mail.example>,nm-spoof-cato-24,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--24,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 24,Spam,,2026-05-28T09:24:00Z,2026-05-28T09:24:00Z,2026-05-28T09:24:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-25@mail.example>,nm-spoof-cato-25,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--25,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 25,Spam,,2026-05-28T09:30:00Z,2026-05-28T09:30:00Z,2026-05-28T09:30:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-26@mail.example>,nm-spoof-cato-26,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--26,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 26,Spam,,2026-05-28T09:36:00Z,2026-05-28T09:36:00Z,2026-05-28T09:36:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-27@mail.example>,nm-spoof-cato-27,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--27,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 27,Spam,,2026-05-28T09:42:00Z,2026-05-28T09:42:00Z,2026-05-28T09:42:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-28@mail.example>,nm-spoof-cato-28,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--28,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 28,Spam,,2026-05-28T09:48:00Z,2026-05-28T09:48:00Z,2026-05-28T09:48:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-29@mail.example>,nm-spoof-cato-29,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--29,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 29,Spam,,2026-05-28T09:54:00Z,2026-05-28T09:54:00Z,2026-05-28T09:54:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-30@mail.example>,nm-spoof-cato-30,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--30,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 30,Spam,,2026-05-28T10:00:00Z,2026-05-28T10:00:00Z,2026-05-28T10:00:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-31@mail.example>,nm-spoof-cato-31,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--31,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 31,Spam,,2026-05-28T10:06:00Z,2026-05-28T10:06:00Z,2026-05-28T10:06:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Fail"",""DKIM"":""Fail"",""DMARC"":""Fail""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",Low,,AllowList,Junk,Junk,10001,Inbound,en,Delivered,,,Allow,Default,<nm-spoof-cato-32@mail.example>,nm-spoof-cato-32,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--32,Data Platform Team,cato.syversen@creditsafe.com,creditsafe.com,,10.0.0.1,,cato.syversen@creditsafe.com,creditsafe.com,Urgent: Q3 Planning 32,Spam,,2026-05-28T10:12:00Z,2026-05-28T10:12:00Z,2026-05-28T10:12:12Z,0,,,1,Junk,Junk,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
