TenantId,SourceSystem,TimeGenerated,ResourceId,OperationName,OperationVersion,Category,ResultType,ResultSignature,ResultDescription,DurationMs,CorrelationId,Resource,ResourceGroup,ResourceProvider,Identity,Level,Location,AlternateSignInName,AppDisplayName,AppId,AuthenticationContextClassReferences,AuthenticationDetails,AppliedEventListeners,AuthenticationMethodsUsed,AuthenticationProcessingDetails,AuthenticationRequirement,AuthenticationRequirementPolicies,ClientAppUsed,ConditionalAccessPolicies,ConditionalAccessStatus,CreatedDateTime,DeviceDetail,IsInteractive,Id,IPAddress,IsRisky,LocationDetails,MfaDetail,NetworkLocationDetails,OriginalRequestId,ProcessingTimeInMilliseconds,RiskDetail,RiskEventTypes,RiskState,Status,UserPrincipalName,SessionId,RiskLevel,Type
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:01:01Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,163,corr-u1,,,,user1@creditsafe.com,Informational,UK South,user1@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:01:01Z,"{""displayName"":""CS-LT-0001"",""operatingSystem"":""Windows 11""}",1,sig-0083,10.24.12.1,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0083,123,,,none,"{""additionalDetails"":""""}",user1@creditsafe.com,sess-u1,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:02:02Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,164,corr-u2,,,,user2@creditsafe.com,Informational,UK South,user2@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:02:02Z,"{""displayName"":""CS-LT-0002"",""operatingSystem"":""Windows 11""}",1,sig-0084,10.24.12.2,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0084,124,,,none,"{""additionalDetails"":""""}",user2@creditsafe.com,sess-u2,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:03:03Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,165,corr-u3,,,,user3@creditsafe.com,Informational,UK South,user3@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:03:03Z,"{""displayName"":""CS-LT-0003"",""operatingSystem"":""Windows 11""}",1,sig-0085,10.24.12.3,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0085,125,,,none,"{""additionalDetails"":""""}",user3@creditsafe.com,sess-u3,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:04:04Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,166,corr-u4,,,,user4@creditsafe.com,Informational,UK South,user4@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:04:04Z,"{""displayName"":""CS-LT-0004"",""operatingSystem"":""Windows 11""}",1,sig-0086,10.24.12.4,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0086,126,,,none,"{""additionalDetails"":""""}",user4@creditsafe.com,sess-u4,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:05:05Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,167,corr-u5,,,,user5@creditsafe.com,Informational,UK South,user5@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:05:05Z,"{""displayName"":""CS-LT-0005"",""operatingSystem"":""Windows 11""}",1,sig-0087,10.24.12.5,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0087,127,,,none,"{""additionalDetails"":""""}",user5@creditsafe.com,sess-u5,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:06:06Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,168,corr-u6,,,,user6@creditsafe.com,Informational,UK South,user6@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:06:06Z,"{""displayName"":""CS-LT-0006"",""operatingSystem"":""Windows 11""}",1,sig-0088,10.24.12.6,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0088,128,,,none,"{""additionalDetails"":""""}",user6@creditsafe.com,sess-u6,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:07:07Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,169,corr-u7,,,,user7@creditsafe.com,Informational,UK South,user7@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:07:07Z,"{""displayName"":""CS-LT-0007"",""operatingSystem"":""Windows 11""}",1,sig-0089,10.24.12.7,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0089,129,,,none,"{""additionalDetails"":""""}",user7@creditsafe.com,sess-u7,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:08:08Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,80,corr-u8,,,,user8@creditsafe.com,Informational,UK South,user8@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:08:08Z,"{""displayName"":""CS-LT-0008"",""operatingSystem"":""Windows 11""}",1,sig-0090,10.24.12.8,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0090,130,,,none,"{""additionalDetails"":""""}",user8@creditsafe.com,sess-u8,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:09:09Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,81,corr-u9,,,,user9@creditsafe.com,Informational,UK South,user9@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:09:09Z,"{""displayName"":""CS-LT-0009"",""operatingSystem"":""Windows 11""}",1,sig-0091,10.24.12.9,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0091,131,,,none,"{""additionalDetails"":""""}",user9@creditsafe.com,sess-u9,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:10:10Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,82,corr-u10,,,,user10@creditsafe.com,Informational,UK South,user10@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:10:10Z,"{""displayName"":""CS-LT-0010"",""operatingSystem"":""Windows 11""}",1,sig-0092,10.24.12.10,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0092,132,,,none,"{""additionalDetails"":""""}",user10@creditsafe.com,sess-u10,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:11:11Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,83,corr-u11,,,,user11@creditsafe.com,Informational,UK South,user11@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:11:11Z,"{""displayName"":""CS-LT-0011"",""operatingSystem"":""Windows 11""}",1,sig-0093,10.24.12.11,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0093,133,,,none,"{""additionalDetails"":""""}",user11@creditsafe.com,sess-u11,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:12:12Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,84,corr-u12,,,,user12@creditsafe.com,Informational,UK South,user12@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:12:12Z,"{""displayName"":""CS-LT-0012"",""operatingSystem"":""Windows 11""}",1,sig-0094,10.24.12.12,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0094,134,,,none,"{""additionalDetails"":""""}",user12@creditsafe.com,sess-u12,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:13:13Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,85,corr-u13,,,,user13@creditsafe.com,Informational,UK South,user13@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:13:13Z,"{""displayName"":""CS-LT-0013"",""operatingSystem"":""Windows 11""}",1,sig-0095,10.24.12.13,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0095,135,,,none,"{""additionalDetails"":""""}",user13@creditsafe.com,sess-u13,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:14:14Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,86,corr-u14,,,,user14@creditsafe.com,Informational,UK South,user14@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:14:14Z,"{""displayName"":""CS-LT-0014"",""operatingSystem"":""Windows 11""}",1,sig-0096,10.24.12.14,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0096,136,,,none,"{""additionalDetails"":""""}",user14@creditsafe.com,sess-u14,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:15:15Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,87,corr-u15,,,,user15@creditsafe.com,Informational,UK South,user15@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:15:15Z,"{""displayName"":""CS-LT-0015"",""operatingSystem"":""Windows 11""}",1,sig-0097,10.24.12.15,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0097,137,,,none,"{""additionalDetails"":""""}",user15@creditsafe.com,sess-u15,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:16:16Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,88,corr-u16,,,,user16@creditsafe.com,Informational,UK South,user16@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:16:16Z,"{""displayName"":""CS-LT-0016"",""operatingSystem"":""Windows 11""}",1,sig-0098,10.24.12.16,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0098,138,,,none,"{""additionalDetails"":""""}",user16@creditsafe.com,sess-u16,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:17:17Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,89,corr-u17,,,,user17@creditsafe.com,Informational,UK South,user17@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:17:17Z,"{""displayName"":""CS-LT-0017"",""operatingSystem"":""Windows 11""}",1,sig-0099,10.24.12.17,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0099,139,,,none,"{""additionalDetails"":""""}",user17@creditsafe.com,sess-u17,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:18:18Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,90,corr-u18,,,,user18@creditsafe.com,Informational,UK South,user18@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:18:18Z,"{""displayName"":""CS-LT-0018"",""operatingSystem"":""Windows 11""}",1,sig-0100,10.24.12.18,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0100,140,,,none,"{""additionalDetails"":""""}",user18@creditsafe.com,sess-u18,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:19:19Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,91,corr-u19,,,,user19@creditsafe.com,Informational,UK South,user19@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:19:19Z,"{""displayName"":""CS-LT-0019"",""operatingSystem"":""Windows 11""}",1,sig-0101,10.24.12.19,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0101,141,,,none,"{""additionalDetails"":""""}",user19@creditsafe.com,sess-u19,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:20:20Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,92,corr-u20,,,,user20@creditsafe.com,Informational,UK South,user20@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:20:20Z,"{""displayName"":""CS-LT-0020"",""operatingSystem"":""Windows 11""}",1,sig-0102,10.24.12.20,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0102,142,,,none,"{""additionalDetails"":""""}",user20@creditsafe.com,sess-u20,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:21:21Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,93,corr-u21,,,,user21@creditsafe.com,Informational,UK South,user21@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:21:21Z,"{""displayName"":""CS-LT-0021"",""operatingSystem"":""Windows 11""}",1,sig-0103,10.24.12.21,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0103,143,,,none,"{""additionalDetails"":""""}",user21@creditsafe.com,sess-u21,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:22:22Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,94,corr-u22,,,,user22@creditsafe.com,Informational,UK South,user22@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:22:22Z,"{""displayName"":""CS-LT-0022"",""operatingSystem"":""Windows 11""}",1,sig-0104,10.24.12.22,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0104,144,,,none,"{""additionalDetails"":""""}",user22@creditsafe.com,sess-u22,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:23:23Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,95,corr-u23,,,,user23@creditsafe.com,Informational,UK South,user23@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:23:23Z,"{""displayName"":""CS-LT-0023"",""operatingSystem"":""Windows 11""}",1,sig-0105,10.24.12.23,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0105,145,,,none,"{""additionalDetails"":""""}",user23@creditsafe.com,sess-u23,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:24:24Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,96,corr-u24,,,,user24@creditsafe.com,Informational,UK South,user24@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:24:24Z,"{""displayName"":""CS-LT-0024"",""operatingSystem"":""Windows 11""}",1,sig-0106,10.24.12.24,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0106,146,,,none,"{""additionalDetails"":""""}",user24@creditsafe.com,sess-u24,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:25:25Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,97,corr-u25,,,,user25@creditsafe.com,Informational,UK South,user25@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:25:25Z,"{""displayName"":""CS-LT-0025"",""operatingSystem"":""Windows 11""}",1,sig-0107,10.24.12.25,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0107,147,,,none,"{""additionalDetails"":""""}",user25@creditsafe.com,sess-u25,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:26:26Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,98,corr-u26,,,,user26@creditsafe.com,Informational,UK South,user26@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:26:26Z,"{""displayName"":""CS-LT-0026"",""operatingSystem"":""Windows 11""}",1,sig-0108,10.24.12.26,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0108,148,,,none,"{""additionalDetails"":""""}",user26@creditsafe.com,sess-u26,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:27:27Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,99,corr-u27,,,,user27@creditsafe.com,Informational,UK South,user27@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:27:27Z,"{""displayName"":""CS-LT-0027"",""operatingSystem"":""Windows 11""}",1,sig-0109,10.24.12.27,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0109,149,,,none,"{""additionalDetails"":""""}",user27@creditsafe.com,sess-u27,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:28:28Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,100,corr-u28,,,,user28@creditsafe.com,Informational,UK South,user28@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:28:28Z,"{""displayName"":""CS-LT-0028"",""operatingSystem"":""Windows 11""}",1,sig-0110,10.24.12.28,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0110,150,,,none,"{""additionalDetails"":""""}",user28@creditsafe.com,sess-u28,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:29:29Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,101,corr-u29,,,,user29@creditsafe.com,Informational,UK South,user29@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:29:29Z,"{""displayName"":""CS-LT-0029"",""operatingSystem"":""Windows 11""}",1,sig-0111,10.24.12.29,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0111,151,,,none,"{""additionalDetails"":""""}",user29@creditsafe.com,sess-u29,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:30:30Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,102,corr-u30,,,,user30@creditsafe.com,Informational,UK South,user30@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:30:30Z,"{""displayName"":""CS-LT-0030"",""operatingSystem"":""Windows 11""}",1,sig-0112,10.24.12.30,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0112,152,,,none,"{""additionalDetails"":""""}",user30@creditsafe.com,sess-u30,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:31:31Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,103,corr-u31,,,,user31@creditsafe.com,Informational,UK South,user31@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:31:31Z,"{""displayName"":""CS-LT-0031"",""operatingSystem"":""Windows 11""}",1,sig-0113,10.24.12.31,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0113,153,,,none,"{""additionalDetails"":""""}",user31@creditsafe.com,sess-u31,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:32:32Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,104,corr-u32,,,,user32@creditsafe.com,Informational,UK South,user32@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:32:32Z,"{""displayName"":""CS-LT-0032"",""operatingSystem"":""Windows 11""}",1,sig-0114,10.24.12.32,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0114,154,,,none,"{""additionalDetails"":""""}",user32@creditsafe.com,sess-u32,,
